date,state,cases,deaths
2020-10-06,Ohio,161299,4947
2020-10-06,Oklahoma,93346,1066
2020-10-06,Oregon,35347,581
2020-10-06,Pennsylvania,170255,8318
2020-10-06,Puerto Rico,51737,696
2020-10-06,Rhode Island,25596,1125
2020-10-06,South Carolina,152970,3471
2020-10-06,South Dakota,24876,248
2020-10-06,Tennessee,202257,2594
2020-10-06,Texas,811191,16622
2020-10-06,Utah,79449,489
2020-10-06,Vermont,1821,58
2020-10-06,Virgin Islands,1321,20
2020-10-06,Virginia,153182,3291
2020-10-06,Washington,94694,2261
2020-10-06,West Virginia,16936,364
2020-10-06,Wisconsin,143886,1410
2020-10-06,Wyoming,6770,53
2020-10-07,Alabama,161418,2601
2020-10-07,Alaska,9784,55
2020-10-07,Arizona,222558,5733
2020-10-07,Arkansas,88880,1482
2020-10-07,California,843732,16358
2020-10-07,Colorado,75410,2097
2020-10-07,Connecticut,59364,4522
2020-10-07,Delaware,21550,649
2020-10-07,District of Columbia,15697,632
2020-10-07,Florida,722699,14903
2020-10-07,Georgia,330769,7089
2020-10-07,Guam,3837,58
2020-10-07,Hawaii,13196,162
2020-10-07,Idaho,46233,502
2020-10-07,Illinois,311614,9138
2020-10-07,Indiana,130569,3727
2020-10-07,Iowa,95205,1419
2020-10-07,Kansas,65131,725
2020-10-07,Kentucky,78669,1261
2020-10-07,Louisiana,172625,5604
2020-10-07,Maine,5604,142
2020-10-07,Maryland,129158,3973
2020-10-07,Massachusetts,136492,9557
2020-10-07,Michigan,145131,7171
2020-10-07,Minnesota,106704,2154
2020-10-07,Mississippi,102241,3051
2020-10-07,Missouri,141262,2334
2020-10-07,Montana,16194,193
2020-10-07,Nebraska,49396,516
2020-10-07,Nevada,83500,1639
2020-10-07,New Hampshire,8800,448
2020-10-07,New Jersey,211638,16152
2020-10-07,New Mexico,31372,896
2020-10-07,New York,472994,32850
2020-10-07,North Carolina,223349,3716
2020-10-07,North Dakota,24861,308
2020-10-07,Northern Mariana Islands,75,2
2020-10-07,Ohio,162723,4970
2020-10-07,Oklahoma,94352,1075
2020-10-07,Oregon,35646,585
2020-10-07,Pennsylvania,171550,8347
2020-10-07,Puerto Rico,51768,705
2020-10-07,Rhode Island,25776,1126
2020-10-07,South Carolina,153705,3502
2020-10-07,South Dakota,25906,258
2020-10-07,Tennessee,204286,2615
2020-10-07,Texas,817166,16747
2020-10-07,Utah,80522,499
2020-10-07,Vermont,1827,58
2020-10-07,Virgin Islands,1322,20
2020-10-07,Virginia,153691,3303
2020-10-07,Washington,95500,2274
2020-10-07,West Virginia,17139,369
2020-10-07,Wisconsin,146376,1427
2020-10-07,Wyoming,6899,53
2020-10-08,Alabama,161975,2637
2020-10-08,Alaska,9919,56
2020-10-08,Arizona,223407,5743
2020-10-08,Arkansas,90145,1503
2020-10-08,California,847384,16425
2020-10-08,Colorado,76186,2107
2020-10-08,Connecticut,59748,4527
2020-10-08,Delaware,21682,651
2020-10-08,District of Columbia,15765,634
2020-10-08,Florida,726005,15067
2020-10-08,Georgia,332142,7125
2020-10-08,Guam,3903,59
2020-10-08,Hawaii,13297,163
2020-10-08,Idaho,46848,504
2020-10-08,Illinois,314725,9173
2020-10-08,Indiana,132030,3742
2020-10-08,Iowa,96749,1433
2020-10-08,Kansas,65296,741
2020-10-08,Kentucky,79550,1272
2020-10-08,Louisiana,173149,5609
2020-10-08,Maine,5639,142
2020-10-08,Maryland,129919,3979
2020-10-08,Massachusetts,136936,9565
2020-10-08,Michigan,146548,7194
2020-10-08,Minnesota,107975,2160
2020-10-08,Mississippi,102819,3074
2020-10-08,Missouri,142732,2360
2020-10-08,Montana,16766,197
2020-10-08,Nebraska,50059,518
2020-10-08,Nevada,83971,1650
2020-10-08,New Hampshire,8878,448
2020-10-08,New Jersey,212936,16161
2020-10-08,New Mexico,31756,899
2020-10-08,New York,474829,32859
2020-10-08,North Carolina,225738,3744
2020-10-08,North Dakota,25388,314
2020-10-08,Northern Mariana Islands,75,2
2020-10-08,Ohio,164262,4983
2020-10-08,Oklahoma,95564,1085
2020-10-08,Oregon,36121,596
2020-10-08,Pennsylvania,172971,8372
2020-10-08,Puerto Rico,52294,715
2020-10-08,Rhode Island,26045,1127
2020-10-08,South Carolina,154755,3514
2020-10-08,South Dakota,26441,272
2020-10-08,Tennessee,206265,2676
2020-10-08,Texas,821732,16853
2020-10-08,Utah,81975,504
2020-10-08,Vermont,1838,58
2020-10-08,Virgin Islands,1324,20
2020-10-08,Virginia,155535,3328
2020-10-08,Washington,96227,2280
2020-10-08,West Virginia,17325,370
2020-10-08,Wisconsin,149613,1436
2020-10-08,Wyoming,7092,54
2020-10-09,Alabama,163465,2653
2020-10-09,Alaska,10099,56
2020-10-09,Arizona,224101,5746
2020-10-09,Arkansas,91312,1530
2020-10-09,California,851228,16502
2020-10-09,Colorado,77068,2115
2020-10-09,Connecticut,60038,4530
2020-10-09,Delaware,21827,651
2020-10-09,District of Columbia,15843,634
2020-10-09,Florida,728913,15185
2020-10-09,Georgia,333934,7178
2020-10-09,Guam,3958,59
2020-10-09,Hawaii,13461,165
2020-10-09,Idaho,47674,506
2020-10-09,Illinois,317501,9207
2020-10-09,Indiana,133864,3761
2020-10-09,Iowa,98023,1454
2020-10-09,Kansas,67086,765
2020-10-09,Kentucky,80633,1283
2020-10-09,Louisiana,173406,5635
2020-10-09,Maine,5666,143
2020-10-09,Maryland,130652,3990
2020-10-09,Massachusetts,137701,9577
2020-10-09,Michigan,147880,7202
2020-10-09,Minnesota,109365,2174
2020-10-09,Mississippi,103681,3080
2020-10-09,Missouri,145034,2463
2020-10-09,Montana,17478,206
2020-10-09,Nebraska,50168,522
2020-10-09,Nevada,84785,1658
2020-10-09,New Hampshire,8970,450
2020-10-09,New Jersey,213801,16164
2020-10-09,New Mexico,32241,902
2020-10-09,New York,476422,32867
2020-10-09,North Carolina,227756,3768
2020-10-09,North Dakota,26044,325
2020-10-09,Northern Mariana Islands,75,2
2020-10-09,Ohio,166102,4994
2020-10-09,Oklahoma,97088,1091
2020-10-09,Oregon,36538,600
2020-10-09,Pennsylvania,174352,8387
2020-10-09,Puerto Rico,52892,720
2020-10-09,Rhode Island,26294,1130
2020-10-09,South Carolina,155676,3530
2020-10-09,South Dakota,27215,277
2020-10-09,Tennessee,207823,2702
2020-10-09,Texas,826241,16955
2020-10-09,Utah,83307,508
2020-10-09,Vermont,1846,58
2020-10-09,Virgin Islands,1324,20
2020-10-09,Virginia,156649,3344
2020-10-09,Washington,96837,2288
2020-10-09,West Virginia,17707,376
2020-10-09,Wisconsin,152831,1453
2020-10-09,Wyoming,7335,54
2020-10-10,Alabama,164526,2664
2020-10-10,Alaska,10350,56
2020-10-10,Arizona,224985,5759
2020-10-10,Arkansas,92220,1552
2020-10-10,California,854302,16568
2020-10-10,Colorado,78047,2121
2020-10-10,Connecticut,60038,4530
2020-10-10,Delaware,21998,653
2020-10-10,District of Columbia,15918,636
2020-10-10,Florida,728913,15185
2020-10-10,Georgia,335351,7223
2020-10-10,Guam,4025,60
2020-10-10,Hawaii,13532,167
2020-10-10,Idaho,47927,508
2020-10-10,Illinois,320283,9235
2020-10-10,Indiana,135789,3782
2020-10-10,Iowa,99099,1460
2020-10-10,Kansas,67193,768
2020-10-10,Kentucky,81630,1293
2020-10-10,Louisiana,173406,5635
2020-10-10,Maine,5696,143
2020-10-10,Maryland,131169,3995
2020-10-10,Massachusetts,138340,9587
2020-10-10,Michigan,149406,7221
2020-10-10,Minnesota,110881,2184
2020-10-10,Mississippi,104638,3096
2020-10-10,Missouri,148199,2483
2020-10-10,Montana,18118,209
2020-10-10,Nebraska,51887,525
2020-10-10,Nevada,85463,1659
2020-10-10,New Hampshire,9092,455
2020-10-10,New Jersey,214665,16171
2020-10-10,New Mexico,32722,907
2020-10-10,New York,477870,32875
2020-10-10,North Carolina,229959,3786
2020-10-10,North Dakota,26632,340
2020-10-10,Northern Mariana Islands,77,2
2020-10-10,Ohio,167458,4997
2020-10-10,Oklahoma,98621,1095
2020-10-10,Oregon,36925,600
2020-10-10,Pennsylvania,175804,8421
2020-10-10,Puerto Rico,53364,728
2020-10-10,Rhode Island,26294,1130
2020-10-10,South Carolina,156621,3551
2020-10-10,South Dakota,27947,286
2020-10-10,Tennessee,209593,2729
2020-10-10,Texas,829758,17019
2020-10-10,Utah,84697,512
2020-10-10,Vermont,1857,58
2020-10-10,Virgin Islands,1325,20
2020-10-10,Virginia,157905,3354
2020-10-10,Washington,97223,2289
2020-10-10,West Virginia,17913,381
2020-10-10,Wisconsin,155752,1470
2020-10-10,Wyoming,7455,54
2020-10-11,Alabama,165342,2664
2020-10-11,Alaska,10608,56
2020-10-11,Arizona,225575,5759
2020-10-11,Arkansas,92833,1569
2020-10-11,California,857076,16581
2020-10-11,Colorado,78752,2134
2020-10-11,Connecticut,60038,4530
2020-10-11,Delaware,22130,654
2020-10-11,District of Columbia,15984,637
2020-10-11,Florida,734483,15363
2020-10-11,Georgia,336586,7246
2020-10-11,Guam,4047,61
2020-10-11,Hawaii,13633,168
2020-10-11,Idaho,48155,508
2020-10-11,Illinois,322985,9245
2020-10-11,Indiana,137359,3789
2020-10-11,Iowa,99941,1462
2020-10-11,Kansas,67231,769
2020-10-11,Kentucky,82358,1295
2020-10-11,Louisiana,174587,5655
2020-10-11,Maine,5723,143
2020-10-11,Maryland,131853,3999
2020-10-11,Massachusetts,138903,9604
2020-10-11,Michigan,149448,7221
2020-10-11,Minnesota,112321,2194
2020-10-11,Mississippi,104932,3101
2020-10-11,Missouri,148481,2483
2020-10-11,Montana,18733,210
2020-10-11,Nebraska,52382,525
2020-10-11,Nevada,85922,1663
2020-10-11,New Hampshire,9143,456
2020-10-11,New Jersey,215416,16174
2020-10-11,New Mexico,32983,911
2020-10-11,New York,479013,32879
2020-10-11,North Carolina,231564,3791
2020-10-11,North Dakota,27269,343
2020-10-11,Northern Mariana Islands,77,2
2020-10-11,Ohio,168749,4999
2020-10-11,Oklahoma,99387,1098
2020-10-11,Oregon,37263,600
2020-10-11,Pennsylvania,176820,8426
2020-10-11,Puerto Rico,53671,730
2020-10-11,Rhode Island,26294,1130
2020-10-11,South Carolina,157406,3552
2020-10-11,South Dakota,28564,286
2020-10-11,Tennessee,211426,2738
2020-10-11,Texas,832750,17047
2020-10-11,Utah,85844,518
2020-10-11,Vermont,1868,58
2020-10-11,Virgin Islands,1325,20
2020-10-11,Virginia,158716,3358
2020-10-11,Washington,97527,2289
2020-10-11,West Virginia,18128,382
2020-10-11,Wisconsin,158426,1477
2020-10-11,Wyoming,7611,54
2020-10-12,Alabama,166076,2665
2020-10-12,Alaska,10805,56
2020-10-12,Arizona,226072,5759
2020-10-12,Arkansas,93487,1586
2020-10-12,California,859959,16594
2020-10-12,Colorado,79499,2144
2020-10-12,Connecticut,61377,4532
2020-10-12,Delaware,22289,656
2020-10-12,District of Columbia,16022,637
2020-10-12,Florida,736016,15411
2020-10-12,Georgia,339577,7259
2020-10-12,Guam,4139,61
2020-10-12,Hawaii,13675,168
2020-10-12,Idaho,48663,511
2020-10-12,Illinois,325755,9258
2020-10-12,Indiana,138933,3795
2020-10-12,Iowa,100451,1481
2020-10-12,Kansas,69158,774
2020-10-12,Kentucky,83074,1300
2020-10-12,Louisiana,174647,5669
2020-10-12,Maine,5752,143
2020-10-12,Maryland,132357,4003
2020-10-12,Massachusetts,139663,9617
2020-10-12,Michigan,151284,7227
2020-10-12,Minnesota,113492,2197
2020-10-12,Mississippi,105228,3101
2020-10-12,Missouri,149460,2484
2020-10-12,Montana,19205,212
2020-10-12,Nebraska,52839,529
2020-10-12,Nevada,86433,1670
2020-10-12,New Hampshire,9208,456
2020-10-12,New Jersey,215885,16175
2020-10-12,New Mexico,33362,915
2020-10-12,New York,480045,32896
2020-10-12,North Carolina,233059,3799
2020-10-12,North Dakota,27742,350
2020-10-12,Northern Mariana Islands,77,2
2020-10-12,Ohio,170179,5005
2020-10-12,Oklahoma,100184,1104
2020-10-12,Oregon,37472,600
2020-10-12,Pennsylvania,177844,8444
2020-10-12,Puerto Rico,54234,735
2020-10-12,Rhode Island,26294,1130
2020-10-12,South Carolina,158055,3559
2020-10-12,South Dakota,28925,288
2020-10-12,Tennessee,214245,2745
2020-10-12,Texas,836807,17073
2020-10-12,Utah,86879,524
2020-10-12,Vermont,1876,58
2020-10-12,Virgin Islands,1325,20
2020-10-12,Virginia,159570,3361
2020-10-12,Washington,98265,2292
2020-10-12,West Virginia,18281,385
2020-10-12,Wisconsin,160655,1488
2020-10-12,Wyoming,7802,54
2020-10-13,Alabama,167193,2665
2020-10-13,Alaska,10960,56
2020-10-13,Arizona,226749,5767
2020-10-13,Arkansas,94167,1611
2020-10-13,California,863614,16650
2020-10-13,Colorado,80414,2181
2020-10-13,Connecticut,61697,4533
2020-10-13,Delaware,22394,659
2020-10-13,District of Columbia,16068,637
2020-10-13,Florida,738741,15530
2020-10-13,Georgia,340758,7282
2020-10-13,Guam,4235,62
2020-10-13,Hawaii,13736,172
2020-10-13,Idaho,49987,514
2020-10-13,Illinois,329160,9288
2020-10-13,Indiana,140505,3822
2020-10-13,Iowa,101531,1491
2020-10-13,Kansas,69392,786
2020-10-13,Kentucky,83967,1318
2020-10-13,Louisiana,175329,5679
2020-10-13,Maine,5780,143
2020-10-13,Maryland,132839,4012
2020-10-13,Massachusetts,140412,9630
2020-10-13,Michigan,152842,7257
2020-10-13,Minnesota,114627,2204
2020-10-13,Mississippi,105941,3115
2020-10-13,Missouri,150496,2495
2020-10-13,Montana,19682,217
2020-10-13,Nebraska,53543,533
2020-10-13,Nevada,86970,1677
2020-10-13,New Hampshire,9279,456
2020-10-13,New Jersey,216873,16182
2020-10-13,New Mexico,33713,918
2020-10-13,New York,481436,32905
2020-10-13,North Carolina,234842,3849
2020-10-13,North Dakota,28250,362
2020-10-13,Northern Mariana Islands,77,2
2020-10-13,Ohio,171626,5017
2020-10-13,Oklahoma,101493,1119
2020-10-13,Oregon,37788,605
2020-10-13,Pennsylvania,179673,8458
2020-10-13,Puerto Rico,54540,738
2020-10-13,Rhode Island,26960,1139
2020-10-13,South Carolina,158883,3576
2020-10-13,South Dakota,29339,288
2020-10-13,Tennessee,215423,2768
2020-10-13,Texas,842316,17165
2020-10-13,Utah,87825,524
2020-10-13,Vermont,1886,58
2020-10-13,Virgin Islands,1328,20
2020-10-13,Virginia,160805,3372
2020-10-13,Washington,99311,2311
2020-10-13,West Virginia,18555,387
2020-10-13,Wisconsin,164137,1521
2020-10-13,Wyoming,7964,57
2020-10-14,Alabama,167977,2706
2020-10-14,Alaska,11103,60
2020-10-14,Arizona,227660,5772
2020-10-14,Arkansas,95246,1634
2020-10-14,California,867094,16752
2020-10-14,Colorado,81205,2186
2020-10-14,Connecticut,61861,4537
2020-10-14,Delaware,22465,660
2020-10-14,District of Columbia,16132,638
2020-10-14,Florida,741624,15594
2020-10-14,Georgia,342302,7298
2020-10-14,Guam,4310,62
2020-10-14,Hawaii,13834,182
2020-10-14,Idaho,50534,520
2020-10-14,Illinois,332124,9335
2020-10-14,Indiana,141670,3836
2020-10-14,Iowa,102905,1505
2020-10-14,Kansas,70665,838
2020-10-14,Kentucky,85278,1325
2020-10-14,Louisiana,176209,5695
2020-10-14,Maine,5816,143
2020-10-14,Maryland,133413,4022
2020-10-14,Massachusetts,140992,9647
2020-10-14,Michigan,154409,7270
2020-10-14,Minnesota,115996,2233
2020-10-14,Mississippi,106817,3140
2020-10-14,Missouri,154213,2598
2020-10-14,Montana,20321,225
2020-10-14,Nebraska,54467,536
2020-10-14,Nevada,87527,1694
2020-10-14,New Hampshire,9349,458
2020-10-14,New Jersey,217812,16191
2020-10-14,New Mexico,34290,921
2020-10-14,New York,482671,32916
2020-10-14,North Carolina,236812,3882
2020-10-14,North Dakota,28952,370
2020-10-14,Northern Mariana Islands,77,2
2020-10-14,Ohio,173665,5033
2020-10-14,Oklahoma,102615,1132
2020-10-14,Oregon,38175,609
2020-10-14,Pennsylvania,180956,8481
2020-10-14,Puerto Rico,55516,742
2020-10-14,Rhode Island,27164,1147
2020-10-14,South Carolina,159809,3593
2020-10-14,South Dakota,30215,291
2020-10-14,Tennessee,217140,2801
2020-10-14,Texas,848168,17276
2020-10-14,Utah,89018,529
2020-10-14,Vermont,1889,58
2020-10-14,Virgin Islands,1328,20
2020-10-14,Virginia,161610,3381
2020-10-14,Washington,100068,2319
2020-10-14,West Virginia,18818,391
2020-10-14,Wisconsin,167441,1549
2020-10-14,Wyoming,8177,57
2020-10-15,Alabama,169162,2756
2020-10-15,Alaska,11268,61
2020-10-15,Arizona,228748,5789
2020-10-15,Arkansas,96524,1645
2020-10-15,California,870380,16839
2020-10-15,Colorado,82443,2187
2020-10-15,Connecticut,62028,4540
2020-10-15,Delaware,22560,661
2020-10-15,District of Columbia,16166,638
2020-10-15,Florida,744980,15735
2020-10-15,Georgia,344093,7320
2020-10-15,Guam,4396,62
2020-10-15,Hawaii,13922,183
2020-10-15,Idaho,51471,521
2020-10-15,Illinois,336211,9392
2020-10-15,Indiana,143617,3864
2020-10-15,Iowa,104232,1516
2020-10-15,Kansas,70815,838
2020-10-15,Kentucky,86410,1341
2020-10-15,Louisiana,176952,5707
2020-10-15,Maine,5836,144
2020-10-15,Maryland,134042,4028
2020-10-15,Massachusetts,141579,9672
2020-10-15,Michigan,156926,7304
2020-10-15,Minnesota,117159,2252
2020-10-15,Mississippi,108139,3152
2020-10-15,Missouri,156142,2531
2020-10-15,Montana,21043,230
2020-10-15,Nebraska,55428,546
2020-10-15,Nevada,88081,1700
2020-10-15,New Hampshire,9426,463
2020-10-15,New Jersey,218783,16197
2020-10-15,New Mexico,34958,922
2020-10-15,New York,484135,32935
2020-10-15,North Carolina,239338,3899
2020-10-15,North Dakota,29658,375
2020-10-15,Northern Mariana Islands,80,2
2020-10-15,Ohio,175843,5038
2020-10-15,Oklahoma,103836,1143
2020-10-15,Oregon,38536,613
2020-10-15,Pennsylvania,182502,8496
2020-10-15,Puerto Rico,56085,743
2020-10-15,Rhode Island,27438,1149
2020-10-15,South Carolina,161106,3607
2020-10-15,South Dakota,31012,304
2020-10-15,Tennessee,219355,2836
2020-10-15,Texas,853977,17362
2020-10-15,Utah,90488,531
2020-10-15,Vermont,1903,58
2020-10-15,Virgin Islands,1329,21
2020-10-15,Virginia,162941,3388
2020-10-15,Washington,100838,2331
2020-10-15,West Virginia,19082,393
2020-10-15,Wisconsin,171480,1568
2020-10-15,Wyoming,8375,57
2020-10-16,Alabama,170374,2786
2020-10-16,Alaska,11496,62
2020-10-16,Arizona,229508,5806
2020-10-16,Arkansas,97539,1665
2020-10-16,California,874101,16901
2020-10-16,Colorado,83712,2196
2020-10-16,Connecticut,62830,4542
2020-10-16,Delaware,22724,662
2020-10-16,District of Columbia,16255,641
2020-10-16,Florida,748429,15829
2020-10-16,Georgia,345879,7382
2020-10-16,Guam,4507,64
2020-10-16,Hawaii,14007,184
2020-10-16,Idaho,52234,529
2020-10-16,Illinois,341219,9447
2020-10-16,Indiana,145915,3887
2020-10-16,Iowa,105746,1524
2020-10-16,Kansas,72509,859
2020-10-16,Kentucky,87764,1349
2020-10-16,Louisiana,177726,5727
2020-10-16,Maine,5865,145
2020-10-16,Maryland,134822,4032
2020-10-16,Massachusetts,142346,9702
2020-10-16,Michigan,159144,7320
2020-10-16,Minnesota,119449,2265
2020-10-16,Mississippi,109255,3160
2020-10-16,Missouri,158764,2550
2020-10-16,Montana,21674,235
2020-10-16,Nebraska,56724,556
2020-10-16,Nevada,88832,1707
2020-10-16,New Hampshire,9514,465
2020-10-16,New Jersey,219593,16202
2020-10-16,New Mexico,35770,928
2020-10-16,New York,485838,32944
2020-10-16,North Carolina,242032,3938
2020-10-16,North Dakota,30522,393
2020-10-16,Northern Mariana Islands,80,2
2020-10-16,Ohio,177991,5054
2020-10-16,Oklahoma,105308,1154
2020-10-16,Oregon,38947,620
2020-10-16,Pennsylvania,184185,8524
2020-10-16,Puerto Rico,56412,758
2020-10-16,Rhode Island,27691,1152
2020-10-16,South Carolina,162253,3615
2020-10-16,South Dakota,31805,307
2020-10-16,Tennessee,220099,2847
2020-10-16,Texas,859567,17454
2020-10-16,Utah,91966,539
2020-10-16,Vermont,1915,58
2020-10-16,Virgin Islands,1329,21
2020-10-16,Virginia,164124,3408
2020-10-16,Washington,101533,2338
2020-10-16,West Virginia,19580,396
2020-10-16,Wisconsin,175652,1588
2020-10-16,Wyoming,8665,57
2020-10-17,Alabama,171662,2788
2020-10-17,Alaska,11710,63
2020-10-17,Arizona,230412,5824
2020-10-17,Arkansas,98422,1684
2020-10-17,California,876257,16940
2020-10-17,Colorado,84804,2199
2020-10-17,Connecticut,62830,4542
2020-10-17,Delaware,22942,664
2020-10-17,District of Columbia,16334,641
2020-10-17,Florida,752473,15916
2020-10-17,Georgia,347468,7429
2020-10-17,Guam,4507,64
2020-10-17,Hawaii,14101,185
2020-10-17,Idaho,52582,532
2020-10-17,Illinois,344787,9474
2020-10-17,Indiana,148400,3918
2020-10-17,Iowa,106698,1528
2020-10-17,Kansas,72616,859
2020-10-17,Kentucky,88823,1363
2020-10-17,Louisiana,177726,5727
2020-10-17,Maine,5913,146
2020-10-17,Maryland,135463,4036
2020-10-17,Massachusetts,142930,9723
2020-10-17,Michigan,159259,7323
2020-10-17,Minnesota,121143,2270
2020-10-17,Mississippi,110006,3171
2020-10-17,Missouri,160654,2645
2020-10-17,Montana,22284,240
2020-10-17,Nebraska,57334,557
2020-10-17,Nevada,89848,1709
2020-10-17,New Hampshire,9625,466
2020-10-17,New Jersey,220527,16204
2020-10-17,New Mexico,36343,929
2020-10-17,New York,487626,32959
2020-10-17,North Carolina,244020,3955
2020-10-17,North Dakota,31266,404
2020-10-17,Northern Mariana Islands,86,2
2020-10-17,Ohio,180225,5067
2020-10-17,Oklahoma,106503,1168
2020-10-17,Oregon,39316,622
2020-10-17,Pennsylvania,185670,8535
2020-10-17,Puerto Rico,56650,761
2020-10-17,Rhode Island,27691,1152
2020-10-17,South Carolina,163214,3637
2020-10-17,South Dakota,32611,315
2020-10-17,Tennessee,222608,2875
2020-10-17,Texas,863993,17518
2020-10-17,Utah,93297,541
2020-10-17,Vermont,1926,58
2020-10-17,Virgin Islands,1335,21
2020-10-17,Virginia,165238,3422
2020-10-17,Washington,102054,2339
2020-10-17,West Virginia,19801,399
2020-10-17,Wisconsin,175652,1588
2020-10-17,Wyoming,8816,57
2020-10-18,Alabama,172626,2788
2020-10-18,Alaska,11934,63
2020-10-18,Arizona,231149,5827
2020-10-18,Arkansas,99066,1704
2020-10-18,California,878394,16979
2020-10-18,Colorado,85803,2199
2020-10-18,Connecticut,62830,4542
2020-10-18,Delaware,23093,665
2020-10-18,District of Columbia,16370,641
2020-10-18,Florida,755012,15966
2020-10-18,Georgia,348773,7460
2020-10-18,Guam,4507,64
2020-10-18,Hawaii,14183,186
2020-10-18,Idaho,53092,532
2020-10-18,Illinois,348870,9491
2020-10-18,Indiana,150005,3937
2020-10-18,Iowa,107334,1532
2020-10-18,Kansas,72722,859
2020-10-18,Kentucky,89538,1372
2020-10-18,Louisiana,178869,5750
2020-10-18,Maine,5939,146
2020-10-18,Maryland,136149,4037
2020-10-18,Massachusetts,143660,9737
2020-10-18,Michigan,159337,7323
2020-10-18,Minnesota,122865,2287
2020-10-18,Mississippi,110239,3171
2020-10-18,Missouri,162156,2648
2020-10-18,Montana,22821,241
2020-10-18,Nebraska,58068,557
2020-10-18,Nevada,90374,1711
2020-10-18,New Hampshire,9694,467
2020-10-18,New Jersey,221802,16211
2020-10-18,New Mexico,36788,934
2020-10-18,New York,489016,32972
2020-10-18,North Carolina,246116,3961
2020-10-18,North Dakota,31983,409
2020-10-18,Northern Mariana Islands,86,2
2020-10-18,Ohio,181787,5067
2020-10-18,Oklahoma,107299,1171
2020-10-18,Oregon,39532,622
2020-10-18,Pennsylvania,186772,8555
2020-10-18,Puerto Rico,57293,766
2020-10-18,Rhode Island,27691,1152
2020-10-18,South Carolina,163990,3650
2020-10-18,South Dakota,33269,323
2020-10-18,Tennessee,225126,2884
2020-10-18,Texas,869376,17541
2020-10-18,Utah,94394,544
2020-10-18,Vermont,1937,58
2020-10-18,Virgin Islands,1335,21
2020-10-18,Virginia,166138,3433
2020-10-18,Washington,102403,2339
2020-10-18,West Virginia,20081,399
2020-10-18,Wisconsin,175652,1588
2020-10-18,Wyoming,9025,57
2020-10-19,Alabama,173485,2789
2020-10-19,Alaska,12138,63
2020-10-19,Arizona,231933,5830
2020-10-19,Arkansas,99597,1714
2020-10-19,California,882665,16987
2020-10-19,Colorado,86727,2207
2020-10-19,Connecticut,64021,4554
2020-10-19,Delaware,23196,666
2020-10-19,District of Columbia,16395,641
2020-10-19,Florida,756719,16020
2020-10-19,Georgia,350654,7479
2020-10-19,Guam,4725,67
2020-10-19,Hawaii,14218,186
2020-10-19,Idaho,54123,535
2020-10-19,Illinois,352449,9520
2020-10-19,Indiana,151588,3960
2020-10-19,Iowa,108114,1548
2020-10-19,Kansas,74616,872
2020-10-19,Kentucky,90443,1381
2020-10-19,Louisiana,179070,5766
2020-10-19,Maine,5962,146
2020-10-19,Maryland,136643,4041
2020-10-19,Massachusetts,144488,9753
2020-10-19,Michigan,164055,7364
2020-10-19,Minnesota,124492,2292
2020-10-19,Mississippi,110592,3171
2020-10-19,Missouri,164249,2660
2020-10-19,Montana,23503,242
2020-10-19,Nebraska,58817,568
2020-10-19,Nevada,90978,1714
2020-10-19,New Hampshire,9746,468
2020-10-19,New Jersey,222994,16214
2020-10-19,New Mexico,37302,935
2020-10-19,New York,490015,32990
2020-10-19,North Carolina,247551,3969
2020-10-19,North Dakota,32642,413
2020-10-19,Northern Mariana Islands,86,2
2020-10-19,Ohio,183624,5075
2020-10-19,Oklahoma,108073,1173
2020-10-19,Oregon,39799,630
2020-10-19,Pennsylvania,188442,8562
2020-10-19,Puerto Rico,57950,768
2020-10-19,Rhode Island,28347,1159
2020-10-19,South Carolina,164609,3661
2020-10-19,South Dakota,33836,323
2020-10-19,Tennessee,228267,2896
2020-10-19,Texas,874080,17564
2020-10-19,Utah,95572,547
2020-10-19,Vermont,1946,58
2020-10-19,Virgin Islands,1335,21
2020-10-19,Virginia,166828,3457
2020-10-19,Washington,103323,2357
2020-10-19,West Virginia,20293,399
2020-10-19,Wisconsin,183177,1624
2020-10-19,Wyoming,9311,57
2020-10-20,Alabama,174528,2805
2020-10-20,Alaska,12349,63
2020-10-20,Arizona,232939,5837
2020-10-20,Arkansas,100441,1728
2020-10-20,California,887093,17067
2020-10-20,Colorado,87966,2212
2020-10-20,Connecticut,64455,4559
2020-10-20,Delaware,23325,668
2020-10-20,District of Columbia,16445,642
2020-10-20,Florida,760381,16104
2020-10-20,Georgia,351990,7494
2020-10-20,Guam,4855,67
2020-10-20,Hawaii,14302,188
2020-10-20,Idaho,55153,541
2020-10-20,Illinois,356151,9562
2020-10-20,Indiana,153088,4008
2020-10-20,Iowa,109210,1576
2020-10-20,Kansas,74883,902
2020-10-20,Kentucky,91731,1403
2020-10-20,Louisiana,179769,5772
2020-10-20,Maine,5989,146
2020-10-20,Maryland,137229,4050
2020-10-20,Massachusetts,145464,9758
2020-10-20,Michigan,165949,7386
2020-10-20,Minnesota,125584,2299
2020-10-20,Mississippi,111322,3202
2020-10-20,Missouri,164891,2668
2020-10-20,Montana,24201,252
2020-10-20,Nebraska,59409,575
2020-10-20,Nevada,91679,1728
2020-10-20,New Hampshire,9828,468
2020-10-20,New Jersey,223982,16227
2020-10-20,New Mexico,37896,942
2020-10-20,New York,491216,32998
2020-10-20,North Carolina,249158,4018
2020-10-20,North Dakota,33671,417
2020-10-20,Northern Mariana Islands,88,2
